win,matchId,p1_team,p1_champ,p1_position,p1_gold_per_min,p1_xp_per_min,p1_cs_per_min,p1_dmg_taken_per_min,p1_gold_10min,p1_cs_10min,p1_xp_10min,p1_kills_10min,p1_deaths_10min,p1_assists_10min,p1_damage_10min,p2_team,p2_champ,p2_position,p2_gold_per_min,p2_xp_per_min,p2_cs_per_min,p2_dmg_taken_per_min,p2_gold_10min,p2_cs_10min,p2_xp_10min,p2_kills_10min,p2_deaths_10min,p2_assists_10min,p2_damage_10min,p3_team,p3_champ,p3_position,p3_gold_per_min,p3_xp_per_min,p3_cs_per_min,p3_dmg_taken_per_min,p3_gold_10min,p3_cs_10min,p3_xp_10min,p3_kills_10min,p3_deaths_10min,p3_assists_10min,p3_damage_10min,p4_team,p4_champ,p4_position,p4_gold_per_min,p4_xp_per_min,p4_cs_per_min,p4_dmg_taken_per_min,p4_gold_10min,p4_cs_10min,p4_xp_10min,p4_kills_10min,p4_deaths_10min,p4_assists_10min,p4_damage_10min,p5_team,p5_champ,p5_position,p5_gold_per_min,p5_xp_per_min,p5_cs_per_min,p5_dmg_taken_per_min,p5_gold_10min,p5_cs_10min,p5_xp_10min,p5_kills_10min,p5_deaths_10min,p5_assists_10min,p5_damage_10min,p6_team,p6_champ,p6_position,p6_gold_per_min,p6_xp_per_min,p6_cs_per_min,p6_dmg_taken_per_min,p6_gold_10min,p6_cs_10min,p6_xp_10min,p6_kills_10min,p6_deaths_10min,p6_assists_10min,p6_damage_10min,p7_team,p7_champ,p7_position,p7_gold_per_min,p7_xp_per_min,p7_cs_per_min,p7_dmg_taken_per_min,p7_gold_10min,p7_cs_10min,p7_xp_10min,p7_kills_10min,p7_deaths_10min,p7_assists_10min,p7_damage_10min,p8_team,p8_champ,p8_position,p8_gold_per_min,p8_xp_per_min,p8_cs_per_min,p8_dmg_taken_per_min,p8_gold_10min,p8_cs_10min,p8_xp_10min,p8_kills_10min,p8_deaths_10min,p8_assists_10min,p8_damage_10min,p9_team,p9_champ,p9_position,p9_gold_per_min,p9_xp_per_min,p9_cs_per_min,p9_dmg_taken_per_min,p9_gold_10min,p9_cs_10min,p9_xp_10min,p9_kills_10min,p9_deaths_10min,p9_assists_10min,p9_damage_10min,p10_team,p10_champ,p10_position,p10_gold_per_min,p10_xp_per_min,p10_cs_per_min,p10_dmg_taken_per_min,p10_gold_10min,p10_cs_10min,p10_xp_10min,p10_kills_10min,p10_deaths_10min,p10_assists_10min,p10_damage_10min,team100_kills_10min,team200_kills_10min,team100_deaths_10min,team200_deaths_10min,kill_diff_10min,kills_100,kills_200,kill_diff,first_blood_team100,jungle_own_100,jungle_enemy_100,jungle_own_200,jungle_enemy_200,jungle_invade_diff,gold_diff_10min,xp_diff_10min
0,NA1_5508162133,100,Darius,TOP,254.9075844381106,407.1705454685579,4.997881160578853,547.8331328509132,2795,45,3666,1,2,0,2427,100,Shen,JUNGLE,292.7818167890971,398.4129719600844,7.2194907573755245,578.0211646115434,3136,65,3587,0,0,1,591,100,Azir,MIDDLE,278.0097180465802,491.26522771633,8.330250024859323,413.1633735885999,3003,75,4423,0,1,0,2122,100,Ezreal,BOTTOM,356.9910115895598,357.86724418811446,8.441399952513725,379.33405421942985,3714,76,3222,2,1,0,4972,100,Karma,UTILITY,207.48580263883414,280.6946525015924,1.6661502619508797,324.4651586356155,2368,15,2527,0,0,2,1916,200,Gangplank,TOP,387.080292382175,469.2560720042767,7.9967020832041875,357.7934077587287,3985,72,4225,1,1,0,3659,200,Sylas,JUNGLE,365.63955030961955,429.3941029805403,7.552568578147608,596.0130709139577,3792,68,3866,1,0,2,1287,200,Ryze,MIDDLE,367.96788782197495,543.5592590684521,9.218470984526293,346.18796603652504,3813,83,4894,2,0,0,3291,200,Caitlyn,BOTTOM,259.5710058701024,315.6623863255976,6.886423666113449,413.33082548260967,2837,62,2842,0,1,1,3690,200,Lulu,UTILITY,171.82628412604652,262.5747564489611,1.3328594596015333,355.12703527405466,2047,12,2364,0,1,1,1222,3,4,4,3,-1,3,4,-1,0,1,0,0,0,0,-1458,-766
0,NA1_5509443799,100,Yone,TOP,299.8243785425012,464.3344568170655,6.441603126733245,570.2777353834731,3200,58,4181,2,2,0,4306,100,Aatrox,JUNGLE,424.22412863814935,405.09856223928193,7.439983076710124,760.492774243642,4320,67,3648,3,2,0,3111,100,Irelia,MIDDLE,245.31681119353712,362.80921570117334,5.1083204803325835,750.3040129684043,2709,46,3267,1,3,1,1112,100,Velkoz,BOTTOM,228.10470679229925,371.9215579708356,5.108448006957715,455.7659860721443,2554,46,3349,0,1,1,2657,100,Ziggs,UTILITY,223.33186070146823,210.09435007089533,0.8883504395221968,481.5110904301278,2511,8,1892,0,3,3,4150,200,Shen,TOP,268.51251026459096,425.686536599411,5.552914439604435,662.6930974546599,2918,50,3833,1,2,1,3333,200,Kayn,JUNGLE,353.25930742018033,327.1650453609952,5.885519119509193,573.855095265317,3681,53,2946,2,1,4,2773,200,Vex,MIDDLE,386.12068926086005,578.3533514575787,7.995934014485444,301.8718692302288,3977,72,5208,3,1,0,5774,200,Ezreal,BOTTOM,373.14403423964995,393.68472787615593,7.551449079359281,432.8633180408301,3860,68,3545,4,0,2,6131,200,Lux,UTILITY,254.31401847570137,254.5199648036672,1.554691340553936,382.57787911356354,2790,14,2292,1,2,5,2516,6,11,11,6,-5,6,11,-5,1,1,2,0,0,2,-1932,-1487
1,NA1_5507371906,100,Darius,TOP,336.52782688930466,423.4912476850186,7.552429558461545,584.9737553731259,3530,68,3813,2,2,1,4987,100,Sylas,JUNGLE,285.2070388744695,326.2930348474699,5.886198302568751,776.593240774329,3068,53,2938,0,2,3,3421,100,Aurora,MIDDLE,357.7489524049887,453.3528433194099,6.442034595722807,487.3190124193969,3721,58,4082,3,0,1,5413,100,Ashe,BOTTOM,253.99262169214984,276.0841656966986,7.329542070891561,524.7740282626543,2787,66,2486,0,1,0,3504,100,Milio,UTILITY,205.1375793356486,319.8439953117787,1.554807928513186,189.03476012006314,2347,14,2880,0,0,1,1721,200,Shyvana,TOP,309.8762453824239,471.77955389112685,5.4416505191596976,645.5833523849453,3290,49,4248,2,2,1,4810,200,DrMundo,JUNGLE,341.17704000354337,420.6884427707972,7.218392227798544,892.509866750059,3572,65,3788,1,1,2,4771,200,Malzahar,MIDDLE,329.0851060994729,480.90453395537213,8.21881150973547,377.9021294759663,3463,74,4330,1,1,1,2075,200,Corki,BOTTOM,300.4180527901104,302.1899974873312,7.885161878837132,486.2406841120255,3205,71,2721,1,0,0,3969,200,Sona,UTILITY,193.57931566942386,288.41635180325864,1.110498633180197,288.0086443865405,2243,10,2597,0,1,1,2270,5,5,5,5,0,5,5,0,1,0,0,0,1,-1,-320,-1485
0,NA1_5507026534,100,Nasus,TOP,273.33345287985884,456.36854190914346,5.886129138047506,598.6323197743078,2961,53,4109,0,0,2,2184,100,Briar,JUNGLE,312.3383164215572,350.9888645081667,5.664782987222754,451.8639926635907,3312,51,3160,2,1,0,2133,100,TwistedFate,MIDDLE,305.3080429999615,494.218221295827,8.662720770941364,325.3583858817236,3249,78,4450,0,1,0,1789,100,Smolder,BOTTOM,272.1082640581671,303.9924385045085,8.885292220195144,260.83266187146006,2950,80,2737,0,1,0,2319,100,Yuumi,UTILITY,155.04837566110444,303.9924385045085,1.4437322117180214,10.220961324126021,1896,13,2737,0,0,0,851,200,Volibear,TOP,289.8586081155335,446.46692787236003,7.663166475816374,472.3476682207829,3110,69,4020,0,2,0,3151,200,Khazix,JUNGLE,362.4135520627964,396.821493263184,7.440770686992258,601.3301804666318,3763,67,3573,1,0,1,1832,200,Akshan,MIDDLE,340.21381765716177,526.5779540651914,9.66320650139356,181.69993514458304,3563,87,4741,1,0,1,2126,200,Xayah,BOTTOM,364.31040762031114,350.29051950935394,9.662613140544133,279.49901378071417,3780,87,3154,1,0,2,1496,200,Maokai,UTILITY,216.25325768611472,328.52581572358343,1.7768417683693802,287.1733157150255,2447,16,2958,0,0,2,1227,2,3,3,2,-1,2,3,-1,0,1,2,1,0,2,-2295,-1253
0,NA1_5509935810,100,Ornn,TOP,233.91991538490615,478.95272342857777,6.553597295737174,658.0489962968962,2606,59,4312,0,0,0,5011,100,JarvanIV,JUNGLE,328.27968310480884,357.3361564650965,6.331702630898092,495.2843216699266,3456,57,3217,2,0,0,1036,100,Xerath,MIDDLE,306.5384663312172,534.67102604667,8.440906254244688,265.5418008692765,3260,76,4814,1,0,1,5126,100,Jhin,BOTTOM,285.2136788709586,345.1923243543239,7.997257093297496,374.03635372970865,3068,72,3108,0,0,1,3949,100,Nami,UTILITY,193.0211080185855,272.2449448142182,0.9997778440513048,489.4569169198863,2238,9,2451,0,2,2,2280,200,Sett,TOP,274.66810081849803,516.8069735690041,8.218846807716973,682.8960957556999,2973,74,4653,0,0,0,5303,200,Graves,JUNGLE,312.087229611898,435.03089444923603,8.218584135839585,523.220008211644,3310,74,3917,0,0,1,1299,200,Veigar,MIDDLE,253.90199952977224,432.7202277102437,7.552563144521427,604.2594140694742,2786,68,3896,0,3,0,2426,200,Ashe,BOTTOM,281.3311801004358,332.09275500507346,7.775055276940083,443.64167518395084,3033,70,2990,1,1,1,4356,200,Milio,UTILITY,225.7979839519727,268.70028605706545,1.4441278845560601,310.0487132137546,2533,13,2419,1,0,1,2000,3,2,2,4,1,3,2,1,0,1,0,1,0,0,-7,27
1,NA1_5498602671,100,Chogath,TOP,321.93898378893994,415.131829507752,6.996732035340896,817.7052966209415,3399,63,3738,2,2,0,3644,100,Vi,JUNGLE,288.9966722762455,308.644375268909,5.441876277764364,646.4400953214692,3102,49,2779,1,1,1,1162,100,Ahri,MIDDLE,322.1190315339815,499.14599774316656,8.21960346521005,474.70640774556483,3400,74,4494,1,2,3,6046,100,Brand,BOTTOM,322.8922176379283,390.7480959333378,7.997275741208824,322.5850017513381,3407,72,3518,1,0,1,3192,100,Blitzcrank,UTILITY,235.82177033896647,184.82742718296015,0.9997463896830333,171.15678241127569,2623,9,1664,1,0,2,1525,200,DrMundo,TOP,328.8988309090901,494.0302925178781,6.886514304851799,488.701052426097,3461,62,4448,1,1,1,5315,200,Elise,JUNGLE,317.9828839129265,406.93212603014666,7.329832363008385,533.3578800466087,3363,66,3664,1,1,1,2566,200,Kassadin,MIDDLE,300.7278115041073,384.595229309014,5.3306651293277305,776.2429416419774,3208,48,3463,1,3,1,2689,200,Twitch,BOTTOM,286.1182517297091,318.77041505007287,5.553386797872392,433.8279345995479,3076,50,2870,2,1,0,3206,200,Thresh,UTILITY,197.90969162514892,178.81808150168808,0.6663965103299573,357.68592622789396,2282,6,1610,0,0,2,2202,6,5,5,6,1,6,5,1,0,1,0,2,1,-1,541,138
0,NA1_5508787579,100,Ambessa,TOP,248.2286276233894,536.558824820173,7.330487257041657,464.497658050221,2735,66,4831,0,0,0,2176,100,Jax,JUNGLE,311.94649367416565,366.7304541233739,6.7749336358346035,535.551353865448,3309,61,3302,1,0,0,1602,100,Sylas,MIDDLE,231.67288537002534,443.3537927297692,6.441533744368462,561.1861176175524,2586,58,3992,0,1,0,1476,100,Jhin,BOTTOM,332.03772357214865,362.94579896258125,8.88497533448599,435.99232314414826,3490,80,3268,1,1,1,3748,100,Zyra,UTILITY,182.14430607102247,277.438604757656,1.4436895462652841,377.6472078640578,2140,13,2498,0,1,0,2993,200,Anivia,TOP,277.43430081366324,506.5278447303422,7.996176866422762,338.10172509249657,2998,72,4561,0,0,0,3416,200,Nocturne,JUNGLE,335.7462368117352,410.62178844205687,7.6636188373339955,599.7297544643446,3523,69,3697,1,0,1,1104,200,Kennen,MIDDLE,289.6480762917879,485.673216406119,6.996558404145525,389.59145586311485,3108,63,4373,0,0,1,5406,200,Caitlyn,BOTTOM,298.1070359976173,336.5183309587938,6.997088768005826,504.1051019395909,3184,63,3030,1,1,0,3499,200,Swain,UTILITY,233.3373602590317,278.42743911720686,2.110061926583474,424.30868541996506,2601,19,2507,1,1,1,2274,2,3,3,2,-1,2,3,-1,0,0,0,1,3,-3,-1154,-277
1,NA1_5507939365,100,Garen,TOP,233.3990469752401,405.47383476774576,3.999094706302677,810.2926246307023,2601,36,3650,1,3,1,4945,100,Kindred,JUNGLE,349.1538814070162,374.8149504827259,5.554541002392316,641.3242679716617,3643,50,3374,3,1,0,2024,100,Viktor,MIDDLE,388.91771594893726,551.9936015186239,7.998335635690371,352.5043001063615,4001,72,4969,3,0,3,5457,100,Twitch,BOTTOM,411.7208966584778,350.7060569210628,7.88713198424474,322.9453229457057,4206,71,3157,3,0,1,4407,100,Lulu,UTILITY,214.0746231884824,293.8225358719242,1.5551871484484774,291.39926214322406,2427,14,2645,0,1,3,2199,200,Singed,TOP,366.47932751947144,517.6728928357682,8.664957887710342,793.9566714679588,3799,78,4660,3,3,0,6756,200,Gwen,JUNGLE,286.38608411956216,341.14818423387504,6.66520223497685,783.7391121857227,3078,60,3071,0,2,2,2063,200,Ahri,MIDDLE,239.39915639811827,395.4723580849104,5.443341051870045,608.0076211898955,2655,49,3560,1,4,0,2912,200,Smolder,BOTTOM,294.49875485192393,347.25980553783944,7.887093112110197,373.27079535315704,3151,71,3126,1,1,0,2694,200,Nami,UTILITY,171.96480638682135,248.94061420097205,0.5554315155136762,425.4840206985075,2048,5,2241,0,1,1,1191,10,5,5,11,5,10,5,5,1,1,0,1,0,0,2147,1137
0,NA1_5503985266,100,Zaahen,TOP,313.1216319552385,489.2824228165859,6.331434208364929,596.7278256527917,3319,57,4405,2,2,0,3982,100,Sylas,JUNGLE,265.45797420281275,351.32490200746395,6.775296002198155,541.0031290436077,2890,61,3163,0,1,0,1325,100,Yone,MIDDLE,254.24118430692863,445.61444021736776,7.885986856913039,516.393791182613,2789,71,4012,0,0,0,2264,100,Seraphine,BOTTOM,299.7580433833676,338.8727143734724,7.108644042451051,248.26238705986577,3199,64,3051,1,0,2,3559,100,Sona,UTILITY,259.99213806859996,293.88928049162445,0.6665407917054448,333.835989338925,2841,6,2646,2,0,1,2994,200,Jax,TOP,234.24578803619943,393.42316248908446,3.7765524537326787,517.0277629660985,2609,34,3542,1,2,1,4255,200,RekSai,JUNGLE,360.2939696705947,397.09391853843925,7.219995493620274,655.6990697841668,3744,65,3575,2,0,0,2081,200,Syndra,MIDDLE,280.2451559720519,538.4789920109083,8.664093793090961,268.43799577484185,3023,78,4848,0,0,0,2129,200,Sivir,BOTTOM,239.80752465895097,292.6804822151615,5.998069381986769,438.82908825317884,2659,54,2635,0,2,0,2724,200,Shaco,UTILITY,199.25947207124878,251.3607487114818,1.4439743078220202,370.30957646017043,2294,13,2263,0,1,1,2252,5,3,3,5,2,5,3,2,0,0,0,0,0,0,709,414
1,NA1_5506885996,100,Quinn,TOP,240.80097123769974,410.71988078269055,5.886459287778121,522.8355006732187,2668,53,3698,0,3,1,2179,100,Volibear,JUNGLE,427.18044277244877,392.2770727681698,6.885887611079936,693.6559143565273,4346,62,3532,3,0,4,4603,100,Vladimir,MIDDLE,307.8906394965214,480.6994473312239,7.99680974873056,667.2569862244994,3272,72,4328,1,0,2,2695,100,Jinx,BOTTOM,341.2250549818217,327.22752259299074,6.109080863525852,418.3020316138257,3572,55,2946,2,1,3,4150,100,Taric,UTILITY,291.01310673399644,283.6635410320728,1.3326839039102074,417.18841972107424,3120,12,2554,2,1,5,3163,200,Malphite,TOP,350.66942109867136,510.6131541667598,7.664362300166861,345.87321793782496,3657,69,4597,2,0,0,2949,200,Rammus,JUNGLE,282.0057762655788,351.97496486362667,6.664127720821489,783.2045130879864,3039,60,3169,0,3,2,2103,200,Orianna,MIDDLE,270.349778593554,420.9427806252614,6.6640814251794325,486.2053712911633,2934,60,3790,1,2,2,6859,200,Jhin,BOTTOM,341.43741946606804,303.99589299059016,7.4417259013407095,495.5320618017803,3574,67,2737,2,2,0,4964,200,Milio,UTILITY,203.25738480732917,226.68035927275798,0.8885372742797698,356.456524868329,2330,8,2041,0,1,3,2385,8,5,5,8,3,8,5,3,1,1,0,0,0,0,1444,724
