win,matchId,p1_team,p1_champ,p1_position,p1_gold_per_min,p1_xp_per_min,p1_cs_per_min,p1_dmg_taken_per_min,p1_gold_10min,p1_cs_10min,p1_xp_10min,p1_kills_10min,p1_deaths_10min,p1_assists_10min,p1_damage_10min,p2_team,p2_champ,p2_position,p2_gold_per_min,p2_xp_per_min,p2_cs_per_min,p2_dmg_taken_per_min,p2_gold_10min,p2_cs_10min,p2_xp_10min,p2_kills_10min,p2_deaths_10min,p2_assists_10min,p2_damage_10min,p3_team,p3_champ,p3_position,p3_gold_per_min,p3_xp_per_min,p3_cs_per_min,p3_dmg_taken_per_min,p3_gold_10min,p3_cs_10min,p3_xp_10min,p3_kills_10min,p3_deaths_10min,p3_assists_10min,p3_damage_10min,p4_team,p4_champ,p4_position,p4_gold_per_min,p4_xp_per_min,p4_cs_per_min,p4_dmg_taken_per_min,p4_gold_10min,p4_cs_10min,p4_xp_10min,p4_kills_10min,p4_deaths_10min,p4_assists_10min,p4_damage_10min,p5_team,p5_champ,p5_position,p5_gold_per_min,p5_xp_per_min,p5_cs_per_min,p5_dmg_taken_per_min,p5_gold_10min,p5_cs_10min,p5_xp_10min,p5_kills_10min,p5_deaths_10min,p5_assists_10min,p5_damage_10min,p6_team,p6_champ,p6_position,p6_gold_per_min,p6_xp_per_min,p6_cs_per_min,p6_dmg_taken_per_min,p6_gold_10min,p6_cs_10min,p6_xp_10min,p6_kills_10min,p6_deaths_10min,p6_assists_10min,p6_damage_10min,p7_team,p7_champ,p7_position,p7_gold_per_min,p7_xp_per_min,p7_cs_per_min,p7_dmg_taken_per_min,p7_gold_10min,p7_cs_10min,p7_xp_10min,p7_kills_10min,p7_deaths_10min,p7_assists_10min,p7_damage_10min,p8_team,p8_champ,p8_position,p8_gold_per_min,p8_xp_per_min,p8_cs_per_min,p8_dmg_taken_per_min,p8_gold_10min,p8_cs_10min,p8_xp_10min,p8_kills_10min,p8_deaths_10min,p8_assists_10min,p8_damage_10min,p9_team,p9_champ,p9_position,p9_gold_per_min,p9_xp_per_min,p9_cs_per_min,p9_dmg_taken_per_min,p9_gold_10min,p9_cs_10min,p9_xp_10min,p9_kills_10min,p9_deaths_10min,p9_assists_10min,p9_damage_10min,p10_team,p10_champ,p10_position,p10_gold_per_min,p10_xp_per_min,p10_cs_per_min,p10_dmg_taken_per_min,p10_gold_10min,p10_cs_10min,p10_xp_10min,p10_kills_10min,p10_deaths_10min,p10_assists_10min,p10_damage_10min,team100_kills_10min,team200_kills_10min,team100_deaths_10min,team200_deaths_10min,kill_diff_10min,kills_100,kills_200,kill_diff,first_blood_team100,jungle_own_100,jungle_enemy_100,jungle_own_200,jungle_enemy_200,jungle_invade_diff,gold_diff_10min,xp_diff_10min
1,NA1_5498993651,100,Rumble,TOP,267.1165633260616,410.6299921510967,6.775157080254702,633.2096600846633,2905,61,3697,1,3,0,4261,100,Naafiri,JUNGLE,338.44080246280845,395.8679032562354,7.33093473432189,637.8224018649698,3547,66,3564,1,0,2,4023,100,Seraphine,MIDDLE,382.05874652760855,519.4412755262499,7.5526222956100275,352.9487621720824,3940,68,4677,4,1,0,5350,100,Ezreal,BOTTOM,348.5307016583483,342.6544187981915,7.663929258922311,651.8440062390318,3638,69,3085,3,2,0,5137,100,Soraka,UTILITY,207.02483464648694,293.0004439172076,1.44397248648842,314.3442370620794,2364,13,2638,0,0,2,2997,200,XinZhao,TOP,340.7208101796357,493.9773867962527,5.99713007972569,675.1797211372223,3568,54,4448,3,2,0,4769,200,Khazix,JUNGLE,366.15970909214303,363.4139019307017,6.3310756260823196,721.0449222899114,3797,57,3272,2,0,1,2059,200,Ambessa,MIDDLE,254.68222550443002,401.41165929735416,6.1089049812574485,895.9601779255034,2793,55,3614,0,4,1,2519,200,Nami,BOTTOM,274.55445046222974,360.28452438084986,5.664482859008593,408.9135113136117,2972,51,3244,1,1,1,3046,200,Xerath,UTILITY,231.1285365253679,274.0116999076776,1.4439632255349337,487.22224947298116,2581,13,2467,0,2,2,2934,9,6,6,9,3,9,6,3,1,0,0,0,1,-1,683,616
0,NA1_5495814569,100,Malphite,TOP,330.71296152367137,490.2787937813016,7.329066632360061,412.97800578098827,3478,66,4415,2,1,1,5612,100,Maokai,JUNGLE,321.153999620816,359.8938042195043,7.2177317685276545,510.04507977462083,3392,65,3241,1,0,1,887,100,Qiyana,MIDDLE,299.0104467629337,500.9095726623774,7.662159359330008,303.8971170860675,3193,69,4511,1,0,0,2712,100,Twitch,BOTTOM,334.809140092465,333.14687596563954,7.773316582526314,350.16550493219876,3515,70,3000,2,2,0,3015,100,Karma,UTILITY,202.11511175966774,284.6107876822755,2.109854759074887,339.24502467661,2320,19,2563,0,1,2,1613,200,Gangplank,TOP,257.9662718774474,393.2086403427343,5.108050807243599,747.924104963648,2823,46,3541,0,3,1,2515,200,Skarner,JUNGLE,325.92694101270484,375.66663648457666,6.884526148473174,402.76396788475245,3435,62,3383,1,0,3,1360,200,Ahri,MIDDLE,272.8625285376524,513.0735416264342,7.663024447800524,328.0742366319548,2957,69,4620,0,1,0,1989,200,Kaisa,BOTTOM,353.3791604493972,338.92469852928,7.662346124608705,216.42275504831838,3682,69,3052,3,0,0,2516,200,Nautilus,UTILITY,197.11554029596886,249.62457995350755,1.8876030914634723,420.11710286727714,2275,17,2248,0,2,3,2319,6,4,4,6,2,6,4,2,1,0,0,1,0,0,726,886
1,NA1_5509327200,200,Renekton,,444.30698982239016,888.6223351330686,0.0,1224.8775528883332,4000,0,10000,3,2,2,10346,100,Zilean,,473.1643974205612,999.6945709616398,0.11110925929012293,416.27665265645805,4260,1,11000,2,1,5,6539,100,Tryndamere,,472.4134069489498,888.6223351330686,0.0,1362.7374175255445,4253,0,10000,3,2,4,8947,100,Ornn,,511.93406271258584,888.6223351330686,0.0,1293.5050733170917,4609,0,10000,3,2,3,8644,200,Yone,,418.53679985558273,888.6223351330686,0.0,911.5345517245884,3768,0,10000,1,3,1,6623,200,Zyra,,444.30698982239016,888.6223351330686,0.0,596.9793207982965,4000,0,10000,2,2,3,11004,100,Graves,,500.1605963188739,888.6223351330686,0.0,996.9562361229358,4503,0,10000,3,2,2,8722,100,Vex,,472.05330482766,999.6945709616398,0.0,793.8134965313078,4250,0,11000,5,2,2,13157,200,Sylas,,455.3973723284667,888.6223351330686,0.0,1330.630048158142,4100,0,10000,3,3,0,13342,200,Nidalee,,427.63949093762744,888.6223351330686,0.0,1000.4314550657213,3850,0,10000,2,5,0,5475,16,11,9,15,5,16,11,5,0,0,0,0,0,0,2157,2000
1,NA1_5508368310,100,Renekton,TOP,305.0608115140577,537.9265958490615,8.439713391246617,596.8518823991327,3247,76,4844,1,0,0,1696,100,Lillia,JUNGLE,388.5847596656679,353.8136896045962,6.329738462603844,729.8476402769674,3999,57,3186,3,1,2,2400,100,Swain,MIDDLE,375.8184309585861,532.7149119113625,8.551244104368378,428.67401599359164,3884,77,4797,1,1,2,3652,100,Xayah,BOTTOM,329.3854091309015,345.5960506691092,7.328898655124558,297.88663411371994,3466,66,3112,1,0,2,2871,100,Lulu,UTILITY,221.89177115927453,246.07829311317906,0.6660656085527383,316.6321387620928,2498,6,2216,1,2,2,2358,200,Gnar,TOP,265.0852480301016,509.85523747687085,7.773747705517475,280.7799688311274,2887,70,4591,0,1,0,4159,200,XinZhao,JUNGLE,303.2915004897195,339.0559098484496,6.552180563537779,706.4383414714438,3231,59,3053,1,1,1,2352,200,Karthus,MIDDLE,330.0507460168163,447.2051843699279,7.9954263024039625,503.896389453847,3472,72,4027,2,3,1,3608,200,AurelionSol,BOTTOM,291.40829535380897,324.0509402974333,7.773588713266964,377.74439752477014,3124,70,2918,1,1,1,3228,200,Rakan,UTILITY,205.45354112983398,279.3974029153463,1.3325784500871913,340.8203626154831,2350,12,2516,0,1,3,1309,7,4,4,7,3,7,4,3,0,0,0,2,2,-2,2030,1050
1,NA1_5498389191,100,Renekton,TOP,208.6905706177886,318.6353517666224,4.442481117422945,644.978114413696,2379,40,2869,0,2,1,2438,100,Hecarim,JUNGLE,328.181597022299,316.0629195625624,5.4415469111257515,515.3344835475066,3455,49,2846,2,1,1,1992,100,Sylas,MIDDLE,261.6343715342133,464.656194166994,5.886414568816219,580.723825299056,2856,53,4184,1,1,1,3760,100,KogMaw,BOTTOM,380.29520443924514,335.9586180469164,7.3301282122755005,466.7266716126986,3924,66,3025,4,1,1,5223,100,Morgana,UTILITY,232.23213035118417,302.3030822178855,1.5549485198061699,295.2522150732845,2591,14,2722,0,0,3,2180,200,Darius,TOP,386.2515504339961,504.6390251945409,6.996968865096321,733.9453124590401,3978,63,4544,3,0,1,5655,200,Ambessa,JUNGLE,327.6271269152731,342.8368338372839,6.440951055772901,392.5808669373287,3450,58,3087,1,0,1,2668,200,Galio,MIDDLE,195.14527264273954,430.8016322810913,4.998330644965636,497.6374366786904,2257,45,3879,0,2,0,3546,200,Twitch,BOTTOM,251.10854395091005,268.0895679270127,5.33069295396232,471.512867654017,2761,48,2414,1,3,0,2642,200,Karma,UTILITY,174.14845907482004,271.9725086034449,1.1105744406023406,422.40071541877694,2068,10,2449,0,2,0,2178,7,5,5,7,2,7,5,2,0,0,0,1,1,-1,691,-727
0,NA1_5491635642,100,Malphite,TOP,211.25362170735372,478.46487825163746,5.331336480985107,590.1156885518466,2402,48,4308,0,2,0,2536,100,LeeSin,JUNGLE,275.66547455087283,306.537996809757,5.553218541654971,609.2126799090724,2982,50,2760,1,2,1,1619,100,Ahri,MIDDLE,239.56141253374744,442.1446078727285,6.552264212113504,444.737243948693,2657,59,3981,0,1,1,2958,100,Yunara,BOTTOM,281.67272717461594,323.2032582315112,7.108552057632131,276.0379023012695,3036,64,2910,1,0,0,2215,100,Hwei,UTILITY,202.81366763609657,311.5532637123034,2.3324765059084327,240.589177113171,2326,21,2805,0,0,2,3501,200,Urgot,TOP,332.32485220866613,519.9198699681162,6.886153975048433,460.8363586736525,3492,62,4681,2,0,0,4909,200,Ambessa,JUNGLE,254.46494447681712,317.46504035976096,5.664712364063029,605.0393410561317,2791,51,2858,0,2,1,2293,200,Yasuo,MIDDLE,335.8803827440254,518.833410667854,7.886316429164505,354.9041058343793,3524,71,4671,2,0,0,3107,200,Caitlyn,BOTTOM,301.6659566050131,285.4407065069682,7.552680096321045,323.67603792017405,3216,68,2570,1,0,0,2844,200,Seraphine,UTILITY,191.26281498349795,291.1065675814203,1.6659986703693446,293.6719267536624,2222,15,2621,0,0,1,2068,2,5,5,2,-3,2,5,-3,0,0,1,0,0,1,-1842,-637
1,NA1_5476797850,100,Cassiopeia,TOP,370.0371894255692,450.5761062168737,6.664262697404149,649.4547636939633,3832,60,4057,3,2,0,6518,100,Nunu,JUNGLE,323.195802405458,358.5469111373182,5.331600968341629,756.160746269215,3410,48,3228,0,2,6,2955,100,Zed,MIDDLE,301.8808444506839,438.3613009536334,5.664155962994685,765.5002281054865,3218,51,3947,2,3,1,5597,100,Smolder,BOTTOM,323.8677895625701,328.4119511271982,8.218459032505969,226.55957614440422,3416,74,2957,1,0,1,2048,100,Seraphine,UTILITY,231.90533879206922,258.3302303877433,1.221351110774618,265.79790124183404,2588,11,2326,2,0,1,1930,200,Ornn,TOP,264.86259812634285,407.5945827382184,4.776112075131552,810.4941332108416,2885,43,3670,2,3,0,2759,200,Hecarim,JUNGLE,311.15090042992864,353.49662265847564,7.107655240618023,800.4120302444876,3302,64,3183,1,1,0,2262,200,Sylas,MIDDLE,375.1889490482012,522.455158646899,5.664499848099223,873.8483114763001,3878,51,4704,4,3,0,6690,200,Aphelios,BOTTOM,260.5340710460066,255.87145184742087,6.996595941507323,394.3443923141097,2846,63,2304,0,2,1,2286,200,Nami,UTILITY,172.92079539465246,290.0840896051885,1.2217225922063133,162.61337782978717,2057,11,2612,0,0,1,1908,8,7,7,9,1,8,7,1,1,1,0,0,0,0,1496,42
1,NA1_5489960435,100,MasterYi,,472.1190087035263,888.6371216972013,0.11108704225195651,1272.6530585698963,4250,1,10000,6,2,2,14168,100,Yuumi,,472.1190087035263,888.6371216972013,0.0,358.15814939552297,4250,0,10000,2,1,6,4777,200,Rumble,,455.45595236573286,888.6371216972013,0.0,729.1148059180387,4100,0,10000,3,4,0,11559,200,Kayle,,455.45595236573286,888.6371216972013,0.0,533.0425330388317,4100,0,10000,0,3,2,3127,200,Vayne,,499.8861429068142,888.6371216972013,0.0,913.6997217262674,4500,0,10000,1,6,3,6531,100,Swain,,499.89354869417576,888.6371216972013,0.0,1148.5794783568929,4500,0,10000,2,1,5,8702,100,Shyvana,,499.89354869417576,888.6371216972013,0.0,1230.988460881398,4500,0,10000,5,3,1,11335,200,Malphite,,610.9954021969372,888.6371216972013,0.0,1240.0174912333632,5500,0,10000,3,4,1,6487,200,Udyr,,483.2337299275098,1221.9019580787033,0.0,709.1967339098836,4350,0,13000,2,1,5,8078,200,Zed,,483.2337299275098,888.6371216972013,0.0,531.8053069467795,4350,0,10000,6,3,1,6771,15,15,7,21,0,15,15,0,0,0,0,0,0,0,-9400,-23000
1,NA1_5508437644,100,Cassiopeia,TOP,307.03270569024556,453.1203215897835,7.109534185090033,505.4117129690786,3264,64,4079,2,3,0,3340,100,JarvanIV,JUNGLE,253.03971971156503,319.69355761347384,5.665016076993428,582.8200903948548,2778,51,2878,0,1,1,1012,100,Irelia,MIDDLE,267.71083141241184,422.10497439578944,6.109482730824297,698.0347030804118,2910,55,3800,1,2,1,3675,100,Senna,BOTTOM,220.0498222723714,232.26711653335673,5.443052624752905,296.85862751698085,2481,49,2091,0,2,0,2038,100,Zilean,UTILITY,167.84223535816204,225.16461520691217,1.3331315335331746,244.1894994125392,2011,12,2027,0,2,0,710,200,Akali,TOP,315.12670476470134,420.3350189382625,5.665169745797515,559.0576292437779,3337,51,3784,2,2,2,4342,200,Lillia,JUNGLE,410.317692964468,373.0140475041297,7.220502731656753,362.78776186337916,4194,65,3358,3,0,2,2499,200,Vex,MIDDLE,268.82888773225454,461.32284587396964,6.220773114325352,406.6801837668458,2920,56,4153,1,1,0,4585,200,Samira,BOTTOM,416.68199406462315,356.11529456318436,7.886390922425079,280.38789718882106,4251,71,3206,4,0,1,2776,200,Nautilus,UTILITY,239.50112481512264,296.3603885330865,1.1107521509825118,316.93897138138163,2656,10,2668,0,0,5,2104,3,10,10,3,-7,3,10,-7,0,1,0,0,0,0,-3914,-2294
0,NA1_5494801144,100,Ambessa,TOP,273.4430650956152,474.4719130531442,6.108369291921044,672.3832055739981,2962,55,4272,2,2,0,6506,100,Gwen,JUNGLE,281.3233801250419,398.8201234883247,7.32999190427296,506.568089307627,3033,66,3591,0,0,0,0,100,Hwei,MIDDLE,294.9981058316511,495.37026725910204,9.107726460272664,273.67494278044745,3156,82,4460,0,0,0,4123,100,Jinx,BOTTOM,346.5409375598026,367.42127116282813,9.329436665921671,375.388378923672,3620,84,3308,1,1,1,3086,100,Lulu,UTILITY,227.92115315623883,290.09512242107047,1.5547859151363068,330.9918487111188,2552,14,2612,1,1,1,1724,200,Rengar,TOP,331.2145447426279,481.0402461747027,7.663632184140687,781.4370667561452,3482,69,4331,2,2,0,3932,200,Ivern,JUNGLE,318.7523594803159,395.62760373382855,6.774885987319365,0.0,3370,61,3562,1,0,0,818,200,AurelionSol,MIDDLE,246.79137272532387,449.368162835145,7.330215712402652,467.9797509691399,2722,66,4046,0,0,0,1546,200,Tristana,BOTTOM,320.87548694442626,414.63393556877963,7.663578518100069,354.61212386460085,3389,69,3733,1,1,1,2238,200,Bard,UTILITY,217.02884451494185,278.55215937064014,1.8880970256307914,415.01200829387255,2454,17,2508,0,2,1,2365,4,4,4,5,0,4,4,0,1,2,1,0,0,1,-94,63
0,NA1_5507916884,100,Volibear,TOP,249.88682177909226,462.5695145322837,6.774552412479397,639.0173010445864,2750,61,4165,0,2,1,4843,100,Warwick,JUNGLE,309.208532039451,363.7469581228627,6.886138666438261,628.0609268800305,3284,62,3275,1,0,0,1787,100,AurelionSol,MIDDLE,268.9837069574887,504.55021305460053,8.662521639149057,315.65683587537404,2922,78,4543,0,0,0,1713,100,Vayne,BOTTOM,318.19327153721156,339.8580608924932,8.885370671408221,268.4596952217757,3365,80,3060,1,0,0,3201,100,Soraka,UTILITY,197.68885241137093,319.09890088401306,1.4438799683899772,62.86086630964009,2280,13,2873,0,0,2,1202,200,KSante,TOP,304.4205663128139,477.34565937454164,7.774158129294086,649.3524452300836,3241,70,4298,1,1,1,3297,200,Rengar,JUNGLE,303.7655006238372,369.5216359150471,6.886114820298106,606.1590787820456,3235,62,3327,1,0,0,1605,200,Vex,MIDDLE,290.3189990940293,501.2470914525987,8.107848384418366,313.75904379897383,3114,73,4513,0,0,1,3511,200,Varus,BOTTOM,285.2142500736246,356.07767240277866,8.885326310703949,277.5423631186447,3068,80,3206,0,0,0,1986,200,Alistar,UTILITY,163.5942881681271,277.4388231450103,2.332370986313132,306.9916517925185,1973,21,2498,0,1,0,431,2,2,2,2,0,2,2,0,0,0,0,0,1,-1,-30,74
1,NA1_5507238095,100,Fiora,TOP,333.0043163204116,490.9537418240717,6.442830411332427,564.3587953114513,3498,58,4420,2,1,1,4191,100,Zaahen,JUNGLE,342.26222142495584,297.3777543441317,5.332228156981793,779.6988946141522,3581,48,2677,2,2,1,2501,100,Fizz,MIDDLE,219.24057142495806,403.56262524508395,4.220947064294927,450.32053036280325,2474,38,3633,1,1,0,2896,100,Jhin,BOTTOM,307.14492896322105,367.77463735802326,6.4422052623697175,402.5613401876589,3265,58,3311,2,2,2,5745,100,Yuumi,UTILITY,213.16684245822194,266.4696125588764,0.7775779235542122,101.41019160739368,2419,7,2399,0,1,4,1605,200,Yasuo,TOP,278.70126693550213,436.2087405285188,6.775941808062879,535.8869701701055,3009,61,3927,1,2,0,4381,200,Urgot,JUNGLE,285.36802792361595,344.66756363859827,5.998328721751545,611.1716145604157,3069,54,3103,1,2,0,1097,200,Anivia,MIDDLE,373.547797726066,533.1903257358258,7.219914467516566,641.7350013325444,3863,65,4800,3,0,0,5709,200,Chogath,BOTTOM,337.7871285061639,396.6643740373839,6.775349882017699,453.97185491838087,3541,61,3571,2,1,1,2018,200,Galio,UTILITY,200.9396413645184,275.6805274887636,1.4441574936416546,538.3849958122875,2309,13,2482,0,2,2,1650,7,7,7,7,0,7,7,0,0,0,0,0,1,-1,-554,-1443
1,NA1_5508638686,100,Sion,TOP,277.4751523785522,498.08067723620906,6.442762256910541,611.7943426631423,2998,58,4484,1,2,0,3344,100,Nocturne,JUNGLE,336.4509592204711,410.8519524384774,7.2195299522729055,562.7081690360426,3529,65,3699,1,0,2,2047,100,Fizz,MIDDLE,383.0980737117451,454.4510712045222,7.2207171169189035,524.9931294106447,3949,65,4091,3,2,0,3850,100,Jhin,BOTTOM,239.92342966693033,300.6690450911286,5.998119876702519,691.9123868500475,2660,54,2707,0,3,0,2861,100,Nami,UTILITY,186.93518456155246,270.2319335767245,1.4439337534790688,265.9676513022005,2183,13,2433,0,0,2,1435,200,Darius,TOP,331.13210977084395,503.4253714206743,7.331269786808444,726.1740653629902,3481,66,4532,2,2,0,5314,200,Jayce,JUNGLE,339.18935200008764,379.8396090114699,6.775603454012859,517.4447226762708,3554,61,3420,1,1,2,2219,200,Ahri,MIDDLE,253.5911718037172,430.2035661119015,6.331338802985703,518.9145491349745,2783,57,3873,1,2,0,3718,200,Ashe,BOTTOM,319.3312255064774,340.4372241798296,7.885891277748696,348.6756861273627,3375,71,3065,2,0,1,4157,200,Hwei,UTILITY,210.47884645578299,308.9779273161465,1.6659248338666204,245.15643142402445,2395,15,2782,1,0,1,3024,5,7,7,5,-2,5,7,-2,0,1,2,0,0,2,-269,-258
1,NA1_5503326729,100,Teemo,TOP,296.4172864880235,482.7866887074442,6.996955631340743,450.070882706061,3169,63,4347,1,3,0,1716,100,Talon,JUNGLE,315.1962775687306,326.857671625361,5.886260808449364,642.6500336012505,3338,53,2943,2,1,1,3216,100,Viktor,MIDDLE,283.87606278916354,498.43831653921796,8.551885434776286,342.8146780592088,3056,77,4488,0,0,3,1998,100,Ezreal,BOTTOM,431.0952858498811,418.5789831940954,9.217597688047992,343.93012877655474,4382,83,3769,3,0,4,5816,100,Thresh,UTILITY,281.3882834270935,275.9640472376634,1.8880209597671564,242.4397224122058,3034,17,2485,2,0,5,2752,200,Riven,TOP,411.58946226974297,530.6192663296392,7.995810536846386,350.97314118761255,4206,72,4778,3,1,1,3164,200,Nunu,JUNGLE,306.157460636092,344.37517089495265,6.663037853077952,690.5673291765241,3257,60,3101,1,1,1,1592,200,Malzahar,MIDDLE,283.9681103275648,493.95838052849024,8.88403511554252,323.6645680505795,3057,80,4448,0,1,1,2638,200,Hwei,BOTTOM,238.11806803384692,336.41369122212785,7.330338825876841,368.9241613502738,2644,66,3029,0,2,0,1689,200,TahmKench,UTILITY,171.14489483112925,270.3041183502144,1.8880561072304514,634.9907496945484,2041,17,2434,0,3,0,2395,8,4,4,8,4,8,4,4,1,0,0,1,1,-1,1774,242
1,NA1_5506658102,100,Volibear,TOP,252.7978533408899,447.07349605906956,7.3307520811169,525.3884919081701,2776,66,4025,0,3,0,1174,100,LeeSin,JUNGLE,337.76539189504706,390.41632768889633,6.886187987615583,662.545276053179,3541,62,3515,1,2,2,2494,100,Malzahar,MIDDLE,409.48228454201166,517.2329277421088,9.551762510821261,169.92657374094088,4187,86,4657,2,1,0,3866,100,Caitlyn,BOTTOM,485.1465936453707,395.6022261971114,8.663093808157813,445.55911509259903,4868,78,3562,4,1,3,6801,100,Morgana,UTILITY,315.97849155220973,298.42488969011765,1.555024570712938,218.1115376029826,3345,14,2687,3,0,4,2770,200,Urgot,TOP,391.08421204353976,555.8129916160942,8.552683350725179,352.3488891185295,4021,77,5004,3,0,0,4258,200,Singed,JUNGLE,350.18316096548233,379.8291827214157,7.107884261356365,793.9559177576062,3653,64,3420,1,3,3,2913,200,Akali,MIDDLE,345.7559799273202,473.0479427621285,7.330803564777613,427.9253881834241,3613,66,4259,2,0,1,1255,200,Ashe,BOTTOM,297.1182599993112,250.14084882827098,5.553705310509652,605.8171435234149,3175,50,2252,1,4,0,3592,200,Milio,UTILITY,205.0297980218346,278.11735454924786,1.8881544445998795,457.35153073456814,2346,17,2504,0,3,2,1153,10,7,7,10,3,10,7,3,1,1,1,0,1,0,1909,1007
1,NA1_5508143009,100,Gnar,TOP,311.3094736816891,519.3087983923635,6.441156411654164,400.7335672818434,3303,58,4676,2,0,0,2931,100,Kayn,JUNGLE,377.2872101265515,420.26431494078525,7.8852251769168635,617.5158004677846,3897,71,3784,1,0,1,1014,100,Varus,MIDDLE,331.3010978613891,511.44411306078496,9.440243901150442,287.8681670337445,3483,85,4605,1,0,0,2157,100,Ezreal,BOTTOM,457.69617481438553,392.49979631014475,10.217864202919609,285.44352470651535,4621,92,3534,3,1,1,4946,100,Karma,UTILITY,218.34998737867653,304.4180885582949,1.7767842401641083,239.46384497813864,2466,16,2741,0,0,3,1469,200,Vayne,TOP,272.5471584707176,472.0151380024632,8.55176386279638,468.50087130047893,2954,77,4250,0,2,0,3585,200,Fizz,JUNGLE,270.9806339219524,358.3850332516615,6.663252878459167,451.1446644457515,2940,60,3227,0,1,0,1120,200,Malzahar,MIDDLE,271.890251441431,469.9120410411221,7.219342728207882,293.9446003038613,2948,65,4231,0,1,0,2024,200,Tristana,BOTTOM,289.53641861647236,345.9625224916687,7.774186246904934,316.31295154661933,3107,70,3115,1,1,0,1637,200,Xerath,UTILITY,207.58140808266864,292.76041242832645,2.1104929307485016,342.29816601927337,2369,19,2636,0,2,1,2214,7,1,1,7,6,7,1,6,1,0,1,2,0,1,3452,1881
1,NA1_5499655920,100,Singed,TOP,318.5547117346607,534.5853145867026,9.774034461729197,300.3538527465259,3368,88,4813,0,0,1,2450,100,Belveth,JUNGLE,386.52079516629516,410.40609665769796,6.997585267132433,489.29231343383566,3980,63,3695,3,0,1,1664,100,Ahri,MIDDLE,313.0954851384282,519.4741909857972,7.6640201486386355,284.02985636279556,3319,69,4677,1,0,2,2166,100,Tristana,BOTTOM,282.0163411170135,323.7853843042145,7.219786848692724,350.0383940005324,3039,65,2915,0,1,1,2365,100,Brand,UTILITY,209.81633732746914,281.03935416839124,1.3326969398750215,304.48986319219415,2389,12,2530,1,0,0,3803,200,Trundle,TOP,263.1298116358781,491.2839829709626,8.330387329675101,420.1662573854371,2869,75,4423,0,1,0,1540,200,Khazix,JUNGLE,364.1875851628951,431.81690144252,8.551901127771924,695.9773422400945,3779,77,3888,1,0,0,1822,200,Viktor,MIDDLE,241.81585113169396,401.7805749129104,6.553839878301828,415.74081272152705,2677,59,3617,0,3,0,1479,200,Corki,BOTTOM,257.24684923590877,283.4682458718583,7.108740795172074,363.255026516526,2816,64,2552,0,1,1,2089,200,Rakan,UTILITY,191.37764293431243,297.57254715289764,1.7771134792762673,299.72731507258834,2223,16,2679,0,0,1,1121,5,1,1,5,4,5,1,4,1,1,0,0,1,-1,1731,1471
0,NA1_5505683619,100,KSante,TOP,230.7955897542471,433.7064996953267,6.663854578942447,509.2281485304902,2578,60,3905,0,0,0,2669,100,Evelynn,JUNGLE,344.20855201405436,304.2302510145119,4.997990846749364,713.1498022839825,3599,45,2739,3,3,0,3964,100,Ryze,MIDDLE,339.76912498416533,516.2409461477013,9.662801229896097,401.5225321166356,3559,87,4648,1,1,0,3938,100,Jhin,BOTTOM,311.555217227188,318.43931757084806,7.330753852635748,363.24291871145016,3305,66,2867,0,1,3,3009,100,Senna,UTILITY,241.01601601636457,269.5658332478658,1.5549801474184402,403.3300113209323,2670,14,2427,0,1,3,2568,200,Garen,TOP,326.6067805312181,549.2267703543702,8.108169127018707,537.911345056968,3441,73,4945,1,0,1,3841,200,DrMundo,JUNGLE,369.27605567677733,473.04191377804113,9.10751425752152,784.1376536705479,3825,82,4259,1,1,1,1063,200,Yone,MIDDLE,343.2059124973782,477.3586584265336,7.774255013800907,541.8168725338945,3590,70,4298,2,0,2,4420,200,Varus,BOTTOM,266.8936440370361,292.11664825615145,6.21966498484307,393.57596519926767,2903,56,2630,1,2,0,2346,200,Amumu,UTILITY,255.35483802140834,287.52602353610143,1.7765864329193666,398.2633142731482,2799,16,2589,1,1,3,3831,4,6,6,4,-2,4,6,-2,0,0,0,1,3,-3,-847,-2135
0,NA1_5509823038,100,Teemo,TOP,280.44283711696266,436.25136848704784,5.552904424410801,484.3232867421283,3025,50,3928,2,1,0,3990,100,Viego,JUNGLE,371.9602524963566,418.38980250197756,7.663416037348911,506.1288383532391,3849,69,3767,2,0,0,876,100,Zeri,MIDDLE,306.77832332934054,497.1249350035823,9.329889822682661,248.78173697232822,3262,84,4476,0,0,1,1528,100,Seraphine,BOTTOM,275.1184654377882,342.8646947029166,8.552515288498435,349.38862523081644,2977,77,3087,0,0,0,1899,100,Sona,UTILITY,179.0431888712527,324.21110217952986,1.6661262637219754,395.27998622530384,2112,15,2919,0,1,0,1357,200,Aatrox,TOP,247.56581161234897,450.80552387208604,6.775015385565381,568.3536478153188,2729,61,4059,0,2,1,2485,200,MasterYi,JUNGLE,321.4227037018484,382.9477280010472,7.996580914949687,540.6824093698974,3394,72,3448,1,0,0,1343,200,Fizz,MIDDLE,278.3367898488598,501.8024145347966,8.774491482392168,270.8855473059914,3006,79,4518,0,1,0,2690,200,Ziggs,BOTTOM,345.603740281765,397.2804841513596,9.55208226192167,303.25155718732395,3612,86,3577,1,1,0,5041,200,Thresh,UTILITY,192.23731044813,275.31894140281867,1.6661355236882271,175.1459339560159,2231,15,2479,0,0,1,1214,4,2,2,4,2,4,2,2,0,0,0,2,2,-2,253,96
